LONGITUDE;LATITUDE;NO_MUNICIPIO;NO_REGIAO;SG_UF;CO_MUNICIPIO;Total -educacao infantil;PrÃ©-Escola;Total - findamental;Ensino MÃ©dio;EducaÃ§Ã£o Profissional;EducaÃ§Ã£o de Jovens e Adultos (EJA);EducaÃ§Ã£o Especial;terrai_nome;etnia_nome;modalidade_ti;faixa_fronteira;ha-terra-indigena
-36.103.136;-5.581.909;pedra preta;Nordeste;RN;2409605.0;16.7;33.3;72.0;100.0;0.0;88.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.103.136;-5.581.909;pedra preta;Centro-Oeste;MT;5106372.0;98.0;100.0;97.5;100.0;0.0;95.2;75.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.471.396;-1.662.221;pedra preta;Nordeste;RN;2409605.0;16.7;33.3;72.0;100.0;0.0;88.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.471.396;-1.662.221;pedra preta;Centro-Oeste;MT;5106372.0;98.0;100.0;97.5;100.0;0.0;95.2;75.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.465.972;-22.254.226;pedralva;Sudeste;MG;3149101.0;73.7;73.7;94.5;86.5;0.0;94.1;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.358.717;-31.733.637;pedras altas;Sul;RS;4314175.0;100.0;100.0;98.1;80.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.113.178;-7.401.539;pedras de fogo;Nordeste;PB;2511202.0;97.3;97.8;96.6;97.9;100.0;94.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.392.444;-15.599.012;pedras de maria da cruz;Sudeste;MG;3149150.0;80.0;71.4;89.8;97.0;100.0;96.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.186.488;-28.437.218;pedras grandes;Sul;SC;4212403.0;85.2;83.3;87.5;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.481.795;-20.256.871;pedregulho;Sudeste;SP;3537008.0;95.0;97.8;99.4;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.897.802;-22.743.771;pedreira;Sudeste;SP;3537107.0;91.9;96.6;97.9;98.2;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.603.735;-4.569.351;pedreiras;Nordeste;MA;2108207.0;77.4;84.6;91.8;97.7;100.0;95.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.681.128;-11.193.503;pedrinhas;Nordeste;SE;2805109.0;61.3;76.5;95.3;100.0;0.0;95.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.792.166;-22.811.215;pedrinhas paulista;Sudeste;SP;3537156.0;66.7;66.7;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.177.556;-896.445;pedro afonso;Norte;TO;1716505.0;78.1;81.8;85.0;97.7;100.0;83.3;50.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.899.262;-10.010.072;pedro alexandre;Nordeste;BA;2924207.0;83.0;81.8;86.6;100.0;100.0;96.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.385.229;-5.524.002;pedro avelino;Nordeste;RN;2409704.0;79.3;68.8;98.6;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.229.076;-24.272.801;pedro de toledo;Sudeste;SP;3537206.0;100.0;100.0;97.3;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.552.446;-18.101.856;pedro gomes;Centro-Oeste;MS;5006408.0;100.0;100.0;98.6;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.145.856;-4.427.055;pedro ii;Nordeste;PI;2207900.0;64.7;69.7;77.2;95.6;100.0;77.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.286.074;-8.066.883;pedro laurentino;Nordeste;PI;2207934.0;88.9;80.0;96.2;100.0;100.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.045.884;-19.618.396;pedro leopoldo;Sudeste;MG;3149309.0;55.2;72.6;94.0;95.7;81.8;98.6;90.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.745.459;-21.706.807;pedro teixeira;Sudeste;MG;3149408.0;100.0;100.0;95.5;91.7;100.0;90.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.222.939;-6.433.189;pedro velho;Nordeste;RN;2409803.0;78.0;80.0;87.5;100.0;0.0;91.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.537.811;-12.029.774;peixe;Norte;TO;1716604.0;71.4;75.0;90.3;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.317.927;-1.189.569;peixe-boi;Norte;PA;1505601.0;46.7;50.0;74.4;100.0;0.0;58.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.992.297;-10.244.842;peixoto de azevedo;Centro-Oeste;MT;5106422.0;93.2;93.3;86.7;85.1;0.0;78.8;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.234.432;-31.719.598;pelotas;Sul;RS;4314407.0;75.0;81.5;94.8;98.7;97.6;98.6;77.2;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.074.128;-7.829.915;penaforte;Nordeste;CE;2310605.0;82.8;81.3;86.5;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.176.462;-3.293.233;penalva;Nordeste;MA;2108306.0;25.9;28.0;49.5;95.3;0.0;57.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-3.658.046;-1.029.611;penedo;Nordeste;AL;2706703.0;83.8;83.8;92.3;96.7;100.0;91.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.647.573;-26.768.861;penha;Sul;SC;4212502.0;88.3;88.9;93.5;94.6;0.0;96.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.267.009;-3.796.267;pentecoste;Nordeste;CE;2310704.0;94.8;98.5;96.2;85.4;0.0;88.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.126.286;-21.836.904;pequeri;Sudeste;MG;3149507.0;100.0;100.0;96.3;87.5;0.0;91.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.653.442;-19.627.987;pequi;Sudeste;MG;3149606.0;90.9;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.893.518;-8.593.341;pequizeiro;Norte;TO;1716653.0;87.5;80.0;92.2;92.3;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.292.008;-19.338.658;perdizes;Sudeste;MG;3149804.0;78.9;78.8;94.3;93.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.106.661;-20.636.669;pereira barreto;Sudeste;SP;3537404.0;100.0;100.0;99.6;98.6;100.0;90.0;87.5;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.967.867;-23.072.852;pereiras;Sudeste;SP;3537503.0;67.6;90.0;94.8;92.9;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.459.136;-6.045.077;pereiro;Nordeste;CE;2310803.0;73.3;76.1;88.5;100.0;0.0;41.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.850.291;-2.573.055;peri mirim;Nordeste;MA;2108405.0;54.8;54.2;69.2;92.0;0.0;53.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.234.725;-19.154.485;periquito;Sudeste;MG;3149952.0;37.5;60.0;87.7;95.8;0.0;88.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.909.815;-27.377.309;peritiba;Sul;SC;4212601.0;100.0;100.0;89.7;88.9;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-534.115;-23.894.562;perobal;Sul;PR;4118857.0;83.3;93.8;97.1;95.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.601.623;-18.353.629;pescador;Sudeste;MG;3150000.0;100.0;100.0;100.0;93.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.695.515;-8.355.456;pesqueira;Nordeste;PE;2610905.0;55.5;55.1;65.3;90.7;100.0;64.3;71.4;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.499.999;-9.397.376;petrolina;Nordeste;PE;2611101.0;79.1;84.4;93.0;97.6;84.7;97.9;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.599.426;-21.595.392;piacatu;Sudeste;SP;3537701.0;100.0;100.0;100.0;96.6;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.329.125;-21.504.618;piau;Sudeste;MG;3150109.0;83.3;83.3;93.5;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.468.827;-7.081.374;picos;Nordeste;PI;2208007.0;93.0;95.2;96.1;97.7;95.5;97.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.418.015;-23.714.202;piedade;Sudeste;SP;3537800.0;80.2;88.4;96.8;96.2;100.0;95.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.074.264;-19.759.213;piedade de caratinga;Sudeste;MG;3150158.0;74.1;85.7;97.1;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.735.239;-20.247.665;piedade de ponte nova;Sudeste;MG;3150208.0;100.0;100.0;100.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.202.502;-21.469.733;piedade do rio grande;Sudeste;MG;3150307.0;100.0;100.0;97.4;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.227.916;-2.046.101;piedade dos gerais;Sudeste;MG;3150406.0;75.0;75.0;97.6;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-3.525.988;-7.259.888;pilar;Nordeste;PB;2511509.0;81.4;84.0;90.1;95.8;0.0;94.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-3.525.988;-7.259.888;pilar;Nordeste;AL;2706901.0;71.1;71.4;79.1;83.8;0.0;84.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.948.518;-9.606.894;pilar;Nordeste;PB;2511509.0;81.4;84.0;90.1;95.8;0.0;94.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.948.518;-9.606.894;pilar;Nordeste;AL;2706901.0;71.1;71.4;79.1;83.8;0.0;84.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.715.508;-23.814.612;pilar do sul;Sudeste;SP;3537909.0;98.5;97.6;97.1;96.8;100.0;88.2;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.799.087;-20.483.195;pimenta;Sudeste;MG;3150505.0;70.4;84.6;84.2;92.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-61.183.666;-11.677.537;pimenta bueno;Norte;RO;1100189.0;95.5;97.6;98.0;100.0;100.0;96.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.415.159;-6.241.688;pimenteiras;Nordeste;PI;2208106.0;50.0;58.3;60.8;84.8;0.0;92.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-61.044.379;-13.476.562;pimenteiras do oeste;Norte;RO;1101468.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.462.049;-22.926.669;pindamonhangaba;Sudeste;SP;3538006.0;94.0;95.2;96.1;97.1;97.2;98.9;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.286.541;-9.476.211;pindoba;Nordeste;AL;2707008.0;28.6;25.0;70.6;90.0;0.0;66.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.905.638;-21.185.988;pindorama;Sudeste;SP;3538105.0;98.7;100.0;100.0;94.4;0.0;90.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.575.688;-11.138.203;pindorama do tocantins;Norte;TO;1717008.0;50.0;66.7;95.9;84.6;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.300.088;-4.027.804;pindoretama;Nordeste;CE;2310852.0;96.5;96.4;93.4;96.8;0.0;97.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.408.666;-19.728.608;pingo-d'ãgua;Sudeste;MG;3150539.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.199.197;-25.442.198;pinhais;Sul;PR;4119152.0;75.2;81.1;96.1;97.6;92.0;93.8;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.214.706;-27.511.674;pinhal;Sul;RS;4314456.0;80.0;66.7;96.7;100.0;100.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.170.103;-27.876.665;pinhal da serra;Sul;RS;4314464.0;100.0;100.0;89.2;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.338.638;-2.933.536;pinhal grande;Sul;RS;4314472.0;100.0;100.0;98.1;94.1;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.590.577;-22.780.796;pinhalzinho;Sudeste;SP;3538204.0;100.0;100.0;96.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.590.577;-22.780.796;pinhalzinho;Sul;SC;4212908.0;96.9;93.0;97.9;93.4;100.0;89.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.982.253;-26.848.814;pinhalzinho;Sudeste;SP;3538204.0;100.0;100.0;96.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.982.253;-26.848.814;pinhalzinho;Sul;SC;4212908.0;96.9;93.0;97.9;93.4;100.0;89.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.000.355;-22.515.674;pinheiral;Sudeste;RJ;3303955.0;55.1;57.9;77.5;99.3;100.0;100.0;60.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.619.561;-27.209.763;pinheirinho do vale;Sul;RS;4314498.0;78.3;77.8;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.083.927;-2.522.741;pinheiro;Nordeste;MA;2108603.0;49.1;48.1;74.8;97.6;62.5;92.9;50.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.338.462;-31.580.593;pinheiro machado;Sul;RS;4314506.0;100.0;100.0;98.4;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.230.536;-27.045.135;pinheiro preto;Sul;SC;4213005.0;100.0;100.0;93.9;84.2;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.217.728;-18.413.323;pinheiros;Sudeste;ES;3204104.0;99.2;99.0;97.8;97.8;100.0;93.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.908.239;-11.808.037;pintadas;Nordeste;BA;2924652.0;92.3;90.0;86.6;100.0;0.0;45.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.618.273;-6.832.687;pio ix;Nordeste;PI;2208205.0;88.0;92.3;96.7;100.0;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.516.996;-3.887.588;pio xii;Nordeste;MA;2108702.0;11.0;10.5;30.2;61.5;0.0;8.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.731.627;-2.188.499;piquerobi;Sudeste;SP;3538303.0;81.3;83.3;100.0;100.0;0.0;83.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.419.406;-580.857;piquet carneiro;Nordeste;CE;2310902.0;58.2;64.5;73.8;90.5;0.0;71.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.183.569;-22.611.167;piquete;Sudeste;SP;3538501.0;100.0;100.0;95.5;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.358.755;-23.050.499;piracaia;Sudeste;SP;3538600.0;97.2;100.0;98.4;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.902.456;-1.730.181;piracanjuba;Centro-Oeste;GO;5217104.0;73.8;79.3;92.2;93.4;0.0;93.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.478.472;-20.508.996;piracema;Sudeste;MG;3150604.0;94.1;100.0;100.0;100.0;0.0;100.0;90.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.646.846;-22.723.722;piracicaba;Sudeste;SP;3538709.0;90.9;92.9;97.5;97.3;97.1;95.8;89.5;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.709.042;-3.929.287;piracuruca;Nordeste;PI;2208304.0;85.3;86.0;95.3;97.0;50.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.383.974;-23.192.991;piraju;Sudeste;SP;3538808.0;89.1;94.3;98.0;96.9;95.7;100.0;94.4;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.696.638;-19.908.505;pirajuba;Sudeste;MG;3150703.0;46.2;57.9;97.9;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.859.746;-10.741.056;pirambu;Nordeste;SE;2805307.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.287.346;-20.685.144;piranga;Sudeste;MG;3150802.0;100.0;100.0;99.4;92.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.669.842;-21.099.632;pirangi;Sudeste;SP;3539004.0;97.0;95.7;97.8;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.534.739;-22.411.873;piranguinho;Sudeste;MG;3151008.0;93.3;100.0;92.2;97.4;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.750.393;-9.623.559;piranhas;Nordeste;AL;2707107.0;82.3;86.4;88.8;100.0;0.0;97.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.750.393;-9.623.559;piranhas;Centro-Oeste;GO;5217203.0;81.8;84.6;90.7;100.0;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.821.801;-16.420.706;piranhas;Nordeste;AL;2707107.0;82.3;86.4;88.8;100.0;0.0;97.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.821.801;-16.420.706;piranhas;Centro-Oeste;GO;5217203.0;81.8;84.6;90.7;100.0;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.228.281;-3.725.329;pirapemas;Nordeste;MA;2108801.0;71.2;71.8;90.8;97.1;0.0;66.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.348.431;-21.655.972;pirapetinga;Sudeste;MG;3151107.0;91.3;91.2;89.1;93.1;83.3;95.8;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.951.065;-17.349.582;pirapora;Sudeste;MG;3151206.0;80.1;87.5;98.1;95.7;91.7;95.3;93.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.000.968;-23.397.523;pirapora do bom jesus;Sudeste;SP;3539103.0;96.8;96.8;97.5;92.5;0.0;71.4;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.499.584;-22.276.675;pirapozinho;Sudeste;SP;3539202.0;94.7;96.6;99.2;96.9;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.065.306;-2.544.655;piraquara;Sul;PR;4119509.0;78.6;80.3;89.0;93.3;0.0;99.1;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.425.173;-21.994.049;pirassununga;Sudeste;SP;3539301.0;74.7;88.5;97.6;98.4;98.1;97.1;97.2;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.104.734;-31.444.112;piratini;Sul;RS;4314605.0;91.7;96.7;98.6;100.0;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.137.252;-22.412.066;piratininga;Sudeste;SP;3539400.0;90.9;95.5;100.0;98.0;0.0;90.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.175.865;-27.415.954;piratuba;Sul;SC;4213104.0;97.8;96.3;92.8;95.8;0.0;57.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.280.293;-17.300.581;pires do rio;Centro-Oeste;GO;5217401.0;90.7;89.5;98.2;99.2;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.646.541;-4.242.154;pires ferreira;Nordeste;CE;2310951.0;90.3;85.0;98.0;100.0;0.0;81.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.778.505;-4.276.069;piripiri;Nordeste;PI;2208403.0;88.5;89.4;96.1;93.8;96.7;97.7;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.551.328;-11.737.234;piritiba;Nordeste;BA;2924801.0;71.1;75.0;77.6;100.0;0.0;85.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.497.716;-67.808;pirpirituba;Nordeste;PB;2511806.0;94.7;90.9;83.5;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.763.154;-24.752.748;pitanga;Sul;PR;4119608.0;70.6;72.1;87.1;94.2;100.0;100.0;96.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.222.266;-21.010.999;pitangueiras;Sudeste;SP;3539509.0;95.9;100.0;98.6;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.222.266;-21.010.999;pitangueiras;Sul;PR;4119657.0;96.0;90.9;96.4;93.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.585.768;-23.230.304;pitangueiras;Sudeste;SP;3539509.0;95.9;100.0;98.6;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.585.768;-23.230.304;pitangueiras;Sul;PR;4119657.0;96.0;90.9;96.4;93.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.890.119;-19.680.597;pitangui;Sudeste;MG;3151404.0;92.3;91.1;94.4;93.1;100.0;94.9;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-3.481.393;-7.482.413;pitimbu;Nordeste;PB;2511905.0;40.4;42.4;89.7;94.1;0.0;95.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.166.658;-10.440.931;pium;Norte;TO;1717503.0;21.7;23.1;60.6;100.0;0.0;0.0;0.0;Utaria Wyhyna/Iròdu Iràna;Javaé,Karajá;Tradicionalmente ocupada;Não;sim
-45.960.569;-20.470.883;piumhi;Sudeste;MG;3151503.0;68.5;84.7;95.2;96.8;100.0;96.8;66.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.216.968;-3.867.316;placas;Norte;PA;1505650.0;61.9;58.3;60.3;100.0;0.0;54.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.614.847;-1.545.311;planaltina;Centro-Oeste;GO;5217609.0;94.2;94.7;95.8;97.8;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.368.397;-13.256.609;planaltino;Nordeste;BA;2924900.0;58.1;50.0;75.3;100.0;0.0;72.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.048.464;-1.467.017;planalto;Nordeste;BA;2925006.0;73.8;76.9;88.3;100.0;0.0;98.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.048.464;-1.467.017;planalto;Sudeste;SP;3539608.0;77.8;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.048.464;-1.467.017;planalto;Sul;PR;4119806.0;96.2;94.6;98.7;97.7;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
