LONGITUDE;LATITUDE;NO_MUNICIPIO;NO_REGIAO;SG_UF;CO_MUNICIPIO;Total -educacao infantil;PrÃ©-Escola;Total - findamental;Ensino MÃ©dio;EducaÃ§Ã£o Profissional;EducaÃ§Ã£o de Jovens e Adultos (EJA);EducaÃ§Ã£o Especial;terrai_nome;etnia_nome;modalidade_ti;faixa_fronteira;ha-terra-indigena
-53.744329;-27.619193;braga;Sul;RS;4302600.0;95.0;87.5;92.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.588916;-29.555528;brochier;Sul;RS;4302659.0;68.8;71.4;93.2;93.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.827728;-29.880288;cacequi;Sul;RS;4302907.0;82.8;83.3;93.1;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.893413;-30.04582;cachoeira do sul;Sul;RS;4303004.0;56.1;64.9;89.0;95.8;89.1;94.6;85.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.093677;-29.950629;cachoeirinha;Norte;TO;1703826.0;87.5;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.093677;-29.950629;cachoeirinha;Nordeste;PE;2603108.0;97.4;95.8;96.4;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.093677;-29.950629;cachoeirinha;Sul;RS;4303103.0;57.4;66.1;95.7;96.5;94.5;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.664113;-27.768232;cacique doble;Sul;RS;4303202.0;75.8;65.0;78.3;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.203799;-28.589238;camargo;Sul;RS;4303558.0;95.2;90.9;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.095664;-28.796512;campestre da serra;Sul;RS;4303673.0;85.7;100.0;94.3;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.633104;-27.711601;campinas do sul;Sul;RS;4303806.0;96.2;100.0;100.0;100.0;100.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.05887;-29.675685;campo bom;Sul;RS;4303905.0;82.7;85.6;91.9;96.2;0.0;100.0;83.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.802814;-27.674493;campo novo;Sul;RS;4304002.0;96.0;100.0;98.1;94.4;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.998915;-28.892132;campos borges;Sul;RS;4304101.0;100.0;100.0;97.6;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.677805;-31.56101;candiota;Sul;RS;4304358.0;76.7;84.2;92.6;100.0;0.0;90.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.814867;-29.357972;canela;Sul;RS;4304408.0;67.0;67.7;88.3;95.0;100.0;95.0;91.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.18103;-29.918697;canoas;Sul;RS;4304606.0;48.8;53.8;88.2;95.9;86.8;94.0;88.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.232383;-29.323525;canudos do vale;Sul;RS;4304614.0;75.0;50.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.508808;-30.14966;capivari do sul;Sul;RS;4304671.0;92.9;87.5;98.4;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.321769;-29.701945;capela de santana;Sul;RS;4304689.0;71.7;75.9;83.6;71.4;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.791897;-28.286511;carazinho;Sul;RS;4304705.0;94.5;95.5;95.6;95.5;92.6;97.2;66.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.503818;-29.298297;carlos barbosa;Sul;RS;4304804.0;79.7;81.8;96.7;96.2;91.7;94.4;83.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.917576;-27.714892;carlos gomes;Sul;RS;4304853.0;62.5;83.3;95.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.983233;-28.559874;casca;Sul;RS;4304903.0;84.4;93.3;93.4;95.8;100.0;0.0;60.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.692683;-28.273565;caseiros;Sul;RS;4304952.0;91.7;100.0;97.1;92.9;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.17886;-29.166899;caxias do sul;Sul;RS;4305108.0;46.7;64.3;93.6;94.0;97.5;92.0;98.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.814802;-31.852639;cerrito;Sul;RS;4305124.0;71.4;81.8;93.9;100.0;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.941978;-29.656287;cerro branco;Sul;RS;4305132.0;100.0;100.0;98.2;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.165913;-27.60798;cerro grande;Sul;RS;4305157.0;75.0;60.0;97.8;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.753103;-30.602029;cerro grande do sul;Sul;RS;4305173.0;92.3;91.3;96.5;96.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.739997;-28.147841;cerro largo;Sul;RS;4305207.0;87.3;100.0;97.2;97.1;100.0;0.0;57.1;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.067277;-28.05845;chapada;Sul;RS;4305306.0;78.4;88.9;85.7;90.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.625006;-29.9568;charqueadas;Sul;RS;4305355.0;75.6;75.0;89.6;98.5;100.0;99.0;50.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.029412;-27.952831;charrua;Sul;RS;4305371.0;76.9;72.7;63.4;47.4;0.0;25.0;0.0;Ligeiro;Kaingang;Tradicionalmente ocupada;Não;sim
-53.94575;-27.917365;chiapetta;Sul;RS;4305405.0;84.2;91.7;94.5;94.4;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.978542;-30.757427;chuvisca;Sul;RS;4305447.0;84.6;83.3;96.2;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.209092;-30.18117;cidreira;Sul;RS;4305454.0;80.3;81.3;89.8;96.6;92.3;96.6;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.868576;-29.392537;colinas;Nordeste;MA;2103505.0;45.1;55.2;63.2;94.2;0.0;60.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.868576;-29.392537;colinas;Sul;RS;4305587.0;92.3;100.0;96.6;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.993176;-28.522948;colorado;Sul;PR;4105904.0;92.5;92.9;97.2;99.0;100.0;98.3;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.993176;-28.522948;colorado;Sul;RS;4305603.0;83.3;71.4;87.2;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.488943;-28.205296;condor;Sul;RS;4305702.0;85.7;90.0;96.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.987739;-27.730411;constantina;Sul;RS;4305801.0;88.0;84.0;97.1;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.094603;-29.179257;coqueiro baixo;Sul;RS;4305835.0;80.0;87.5;100.0;85.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.778801;-28.117428;coqueiros do sul;Sul;RS;4305850.0;100.0;100.0;97.6;88.9;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.073662;-28.384541;coronel barros;Sul;RS;4305871.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.709128;-27.717873;coronel bicaco;Sul;RS;4305900.0;77.8;85.7;89.7;94.7;0.0;85.7;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.684935;-29.27271;coronel pilar;Sul;RS;4305934.0;100.0;100.0;100.0;83.3;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.300278;-28.121342;coxilha;Sul;RS;4305975.0;93.8;87.5;92.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.100035;-27.498012;crissiumal;Sul;RS;4306007.0;91.7;95.0;98.6;100.0;100.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.04941;-30.999345;cristal;Sul;RS;4306056.0;94.7;93.3;98.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.249184;-27.45363;cristal do sul;Sul;RS;4306072.0;84.2;72.7;95.2;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.605241;-28.642447;cruz alta;Sul;RS;4306106.0;68.4;72.4;93.6;97.4;97.3;100.0;96.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.648143;-27.664888;cruzaltense;Sul;RS;4306130.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.991576;-29.508291;cruzeiro do sul;Norte;AC;1200203.0;62.2;46.5;79.9;92.7;100.0;84.4;0.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-51.991576;-29.508291;cruzeiro do sul;Sul;PR;4106704.0;95.7;100.0;96.7;100.0;0.0;80.0;100.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-51.991576;-29.508291;cruzeiro do sul;Sul;RS;4306205.0;90.8;89.2;86.8;97.1;0.0;0.0;0.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-51.852249;-28.384612;david canabarro;Sul;RS;4306304.0;95.5;100.0;100.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.865119;-27.265391;derrubadas;Sul;RS;4306320.0;92.3;85.7;96.4;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-55.048209;-28.226876;dezesseis de novembro;Sul;RS;4306353.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.21356;-29.701964;dilermando de aguiar;Sul;RS;4306379.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.835103;-28.975205;dois lajeados;Sul;RS;4306452.0;70.0;100.0;95.7;91.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.103934;-30.708598;dom feliciano;Sul;RS;4306502.0;100.0;100.0;99.1;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.67413;-30.981267;dom pedrito;Sul;RS;4306601.0;66.7;72.1;84.8;96.7;100.0;96.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.362333;-29.624852;dona francisca;Sul;RS;4306700.0;91.7;87.5;96.9;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.984904;-29.099031;doutor ricardo;Sul;RS;4306759.0;70.0;66.7;96.2;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.310419;-29.999293;eldorado do sul;Sul;RS;4306767.0;69.6;85.5;91.7;96.7;0.0;96.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.873023;-29.239917;encantado;Sul;RS;4306809.0;60.7;64.5;96.0;98.2;100.0;0.0;90.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.522045;-30.543657;encruzilhada do sul;Sul;RS;4306908.0;29.8;33.3;81.3;95.7;100.0;91.7;33.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.911921;-27.708587;engenho velho;Sul;RS;4306924.0;54.5;62.5;88.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.735068;-27.528858;entre rios do sul;Sul;RS;4306957.0;93.8;88.9;88.9;91.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.299711;-27.849196;erebango;Sul;RS;4306973.0;84.6;71.4;93.2;100.0;0.0;60.0;0.0;Ventarra;Kaingang;Tradicionalmente ocupada;Não;sim
-52.275877;-27.633406;erechim;Sul;RS;4307005.0;82.7;89.0;96.2;98.7;100.0;96.6;71.4;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.572176;-28.497155;ernestina;Sul;RS;4307054.0;96.2;94.1;91.5;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.394338;-32.026744;herval;Sul;RS;4307104.0;90.0;92.9;92.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.570112;-27.393337;erval grande;Sul;RS;4307203.0;88.0;92.3;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.509573;-27.549417;erval seco;Sul;RS;4307302.0;77.4;81.3;90.4;93.5;0.0;93.3;87.5;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.188794;-28.057276;esmeralda;Sul;RS;4307401.0;100.0;100.0;93.5;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.841927;-28.731445;espumoso;Sul;RS;4307500.0;78.5;85.7;93.3;97.2;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.143837;-29.852186;esteio;Sul;RS;4307708.0;73.8;77.2;90.6;93.6;95.8;100.0;84.6;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.97026;-29.503472;estrela;Sul;RS;4307807.0;89.2;89.4;94.9;98.3;96.4;95.7;57.1;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.160294;-29.179661;estrela velha;Sul;RS;4307815.0;95.2;91.7;97.3;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.691449;-28.882134;fagundes varela;Sul;RS;4307864.0;93.8;90.9;93.3;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.34835;-29.223679;farroupilha;Sul;RS;4307906.0;80.5;93.4;97.6;96.8;100.0;95.8;88.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.439065;-29.57433;faxinal do soturno;Sul;RS;4308003.0;96.8;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.670591;-27.425416;faxinalzinho;Sul;RS;4308052.0;66.7;88.9;93.3;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.821183;-29.588575;fazenda vilanova;Sul;RS;4308078.0;100.0;100.0;90.5;87.5;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.310102;-29.453971;feliz;Sul;RS;4308102.0;95.9;93.3;92.5;96.4;0.0;0.0;66.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.182221;-29.031142;flores da cunha;Sul;RS;4308201.0;80.4;89.2;94.5;89.8;100.0;0.0;90.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.085607;-27.862509;floriano peixoto;Sul;RS;4308250.0;100.0;100.0;100.0;92.3;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.344953;-28.982168;fontoura xavier;Sul;RS;4308300.0;88.2;85.7;83.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.500294;-29.997634;formigueiro;Sul;RS;4308409.0;87.5;81.8;93.4;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.096917;-29.380634;forquetinha;Sul;RS;4308433.0;50.0;66.7;77.3;77.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.235523;-28.787883;fortaleza dos valos;Sul;RS;4308458.0;100.0;100.0;93.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.400777;-27.358882;frederico westphalen;Sul;RS;4308508.0;70.6;70.8;95.4;99.3;97.6;100.0;92.3;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.529548;-29.254549;garibaldi;Sul;RS;4308607.0;88.5;97.3;98.3;95.5;100.0;100.0;90.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-55.634072;-28.189477;garruchos;Sul;RS;4308656.0;62.5;62.5;92.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.100138;-27.583858;gaurama;Sul;RS;4308706.0;100.0;100.0;100.0;93.8;0.0;0.0;66.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.034524;-28.433848;gentil;Sul;RS;4308854.0;88.9;100.0;87.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.786207;-29.877134;glorinha;Sul;RS;4309050.0;94.7;87.5;98.3;100.0;0.0;87.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.871946;-29.379738;gramado;Sul;RS;4309100.0;93.2;94.3;94.5;89.2;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.918218;-27.444385;gramado dos loureiros;Sul;RS;4309126.0;84.6;90.0;90.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.577838;-29.269936;gramado xavier;Sul;RS;4309159.0;100.0;100.0;100.0;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.691047;-28.540672;guabiju;Sul;RS;4309258.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.41404;-29.549049;harmonia;Sul;RS;4309555.0;67.9;68.4;82.7;85.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.650171;-29.457044;herveiras;Sul;RS;4309571.0;94.1;90.0;94.6;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.308792;-27.630097;horizontina;Sul;RS;4309605.0;99.0;97.5;97.2;98.0;100.0;100.0;75.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.867825;-31.405098;hulha negra;Sul;RS;4309654.0;77.3;78.9;97.5;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.1332;-29.420744;ibarama;Sul;RS;4309753.0;100.0;100.0;96.7;89.5;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.635324;-28.369227;ibiraiaras;Sul;RS;4309902.0;90.0;75.0;97.0;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.798711;-29.57222;igrejinha;Sul;RS;4310108.0;75.5;72.1;94.9;85.9;100.0;100.0;85.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.770191;-29.352158;imigrante;Sul;RS;4310363.0;84.6;76.9;94.4;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.425061;-27.935984;ipiranga do sul;Sul;RS;4310462.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.757849;-29.602888;itaara;Sul;RS;4310538.0;87.0;84.6;89.5;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-55.232723;-28.802205;itacurubi;Sul;RS;4310553.0;75.0;100.0;97.1;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.172367;-28.780296;itapuca;Sul;RS;4310579.0;50.0;50.0;85.7;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-56.557133;-29.128637;itaqui;Sul;RS;4310603.0;71.3;76.8;92.3;97.5;0.0;98.4;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.101782;-29.500248;itati;Sul;RS;4310652.0;88.9;100.0;92.5;94.1;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.452443;-27.383292;itatiba do sul;Sul;RS;4310702.0;60.0;80.0;95.2;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.159574;-29.594157;ivoti;Sul;RS;4310801.0;85.7;89.6;94.8;87.7;100.0;88.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.284389;-27.631222;jaboticaba;Sul;RS;4310850.0;100.0;100.0;100.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.056551;-29.033816;jacuizinho;Sul;RS;4310876.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.543173;-27.728494;jacutinga;Sudeste;MG;3134905.0;49.3;82.0;93.2;98.6;80.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.543173;-27.728494;jacutinga;Sul;RS;4310900.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.693847;-29.497347;jaguari;Sul;RS;4311106.0;80.8;100.0;91.6;100.0;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.358037;-28.880568;jaquirana;Sul;RS;4311122.0;100.0;100.0;86.1;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.219936;-29.290081;jari;Sul;RS;4311130.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.016983;-29.494131;lagoa bonita do sul;Sul;RS;4311239.0;100.0;100.0;90.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.527229;-28.20887;lagoa vermelha;Sul;RS;4311304.0;92.1;93.0;99.0;97.5;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.967828;-29.465454;lajeado;Norte;TO;1712009.0;100.0;100.0;95.1;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.967828;-29.465454;lajeado;Sul;RS;4311403.0;81.2;87.8;94.9;95.9;100.0;98.2;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.181387;-27.690769;lajeado do bugre;Sul;RS;4311429.0;94.4;90.9;96.4;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.898477;-30.81201;lavras do sul;Sul;RS;4311502.0;67.7;82.4;93.8;96.2;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.074861;-27.59647;liberato salzano;Sul;RS;4311601.0;85.2;76.5;93.8;96.4;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.208155;-29.600804;lindolfo collor;Sul;RS;4311627.0;82.4;91.3;95.4;85.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.201902;-29.462639;linha nova;Sul;RS;4311643.0;76.9;71.4;92.6;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.667507;-27.56814;machadinho;Sul;RS;4311700.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.936514;-29.210649;mampituba;Sul;RS;4311734.0;71.4;25.0;86.7;100.0;0.0;83.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-55.491663;-29.580537;manoel viana;Sul;RS;4311759.0;100.0;100.0;97.3;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.196777;-28.448454;marau;Sul;RS;4311809.0;96.6;96.1;96.8;98.1;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
